Date,,Berri1,Berri1 IN,Berri1 OUT,CSC,CSC IN,CSC OUT,Maisonneuve_1,Mais1 IN,Mais1 OUT,Maisonneuve_2,Mais2 IN,Mais2 OUT,Parc,Parc IN,Parc OUT,PierDup,PierDup IN,PierDup OUT,Rachel1,Rachel1 IN,Rachel1 OUT,Saint-Urbain,Saint-Urbain New_IN,Saint-Urbain New_OUT,Totem_Laurier,Totem_Laurier_IN,Totem_Laurier_OUT
02/01/2014,0:00,9,4,5,0,0,0,18,13,5,41,20,21,14,9,5,0,0,0,43,26,17,,,,115,77,38
03/01/2014,0:00,28,11,17,0,0,0,34,22,12,64,38,26,32,17,15,0,0,0,73,42,31,,,,179,116,63
04/01/2014,0:00,27,10,17,0,0,0,21,21,0,59,38,21,22,11,11,2,1,1,71,40,31,,,,128,89,39
05/01/2014,0:00,55,8,47,0,0,0,25,14,11,73,35,38,21,9,12,10,5,5,117,55,62,,,,22,10,12
06/01/2014,0:00,53,26,27,2,2,0,49,11,38,142,84,58,53,23,30,2,2,0,128,78,50,,,,16,13,3
07/01/2014,0:00,139,82,57,0,0,0,76,1,75,202,142,60,71,31,40,4,1,3,191,106,85,,,,19,15,4
08/01/2014,0:00,115,50,65,3,1,2,98,6,92,232,173,59,109,50,59,1,0,1,237,134,103,,,,22,13,9
09/01/2014,0:00,129,39,90,0,0,0,120,0,120,296,144,152,93,42,51,0,0,0,309,164,145,,,,24,17,7
10/01/2014,0:00,132,40,92,2,0,2,137,6,131,309,158,151,103,50,53,2,0,2,344,181,163,,,,43,16,27
11/01/2014,0:00,29,7,22,3,0,3,29,2,27,85,49,36,20,8,12,0,0,0,120,55,65,,,,37,22,15
12/01/2014,0:00,101,41,60,0,0,0,46,22,24,122,67,55,47,12,35,5,1,4,199,115,84,,,,57,23,34
13/01/2014,0:00,328,165,163,5,2,3,242,154,88,564,330,234,183,71,112,7,3,4,501,265,236,,,,142,57,85
14/01/2014,0:00,418,210,208,91,65,26,268,152,116,569,328,241,237,72,165,6,3,3,527,265,262,,,,129,42,87
15/01/2014,0:00,468,237,231,170,106,64,282,177,105,622,348,274,245,87,158,3,1,2,535,266,269,,,,132,54,78
16/01/2014,0:00,509,254,255,208,120,88,322,198,124,687,377,310,289,89,200,6,3,3,632,334,298,,,,151,62,89
17/01/2014,0:00,433,237,196,177,101,76,286,159,127,589,329,260,239,79,160,6,2,4,505,250,255,,,,102,32,70
18/01/2014,0:00,251,141,110,69,41,28,146,74,72,274,153,121,115,39,76,26,13,13,352,172,180,,,,82,39,43
19/01/2014,0:00,106,54,52,39,20,19,70,45,25,121,63,58,56,20,36,4,3,1,178,82,96,,,,51,28,23
20/01/2014,0:00,308,166,142,117,68,49,164,84,80,359,210,149,161,55,106,7,5,2,383,196,187,,,,34,14,20
21/01/2014,0:00,304,146,158,88,51,37,170,96,74,309,173,136,138,46,92,6,3,3,319,159,160,,,,29,14,15
22/01/2014,0:00,291,147,144,91,64,27,162,103,59,335,193,142,148,49,99,2,1,1,311,171,140,,,,77,43,34
23/01/2014,0:00,290,139,151,87,54,33,159,88,71,312,169,143,149,45,104,5,2,3,324,162,162,,,,67,26,41
24/01/2014,0:00,247,126,121,86,57,29,160,77,83,264,150,114,130,42,88,4,2,2,285,150,135,,,,79,30,49
25/01/2014,0:00,90,44,46,24,17,7,37,12,25,110,62,48,34,15,19,4,2,2,145,65,80,,,,16,11,5
26/01/2014,0:00,73,50,23,7,1,6,24,11,13,61,38,23,34,16,18,0,0,0,106,40,66,,,,4,3,1
27/01/2014,0:00,168,60,108,12,5,7,89,34,55,184,116,68,76,37,39,5,3,2,223,118,105,,,,37,12,25
28/01/2014,0:00,193,101,92,27,20,7,143,90,53,294,178,116,106,42,64,7,3,4,314,149,165,,,,42,15,27
29/01/2014,0:00,241,139,102,80,49,31,148,84,64,343,199,144,115,46,69,6,3,3,344,174,170,,,,65,18,47
30/01/2014,0:00,326,181,145,103,56,47,206,96,110,387,227,160,143,53,90,7,4,3,389,208,181,,,,87,28,59
31/01/2014,0:00,346,185,161,157,89,68,224,123,101,383,220,163,173,65,108,13,7,6,387,190,197,,,,117,35,82
01/02/2014,0:00,135,67,68,33,20,13,75,35,40,151,81,70,77,35,42,28,13,15,232,110,122,,,,64,15,49
02/02/2014,0:00,68,31,37,9,4,5,32,19,13,89,56,33,1,1,0,4,0,4,113,61,52,,,,35,5,30
03/02/2014,0:00,107,21,86,146,89,57,198,112,86,423,286,137,73,35,38,2,2,0,349,162,187,,,,88,23,65
04/02/2014,0:00,351,185,166,134,80,54,190,145,45,406,248,158,83,42,41,22,12,10,423,218,205,,,,100,20,80
05/02/2014,0:00,249,99,150,84,50,34,145,97,48,353,189,164,69,35,34,4,2,2,333,162,171,,,,59,9,50
06/02/2014,0:00,233,63,170,55,30,25,137,66,71,353,202,151,97,50,47,0,0,0,348,158,190,,,,8,6,2
07/02/2014,0:00,225,89,136,92,56,36,124,61,63,307,175,132,65,29,36,8,3,5,338,169,169,,,,37,22,15
08/02/2014,0:00,101,40,61,37,20,17,51,29,22,103,59,44,43,15,28,5,2,3,206,110,96,,,,28,7,21
09/02/2014,0:00,80,23,57,35,25,10,35,19,16,91,64,27,32,7,25,5,1,4,188,90,98,,,,41,7,34
10/02/2014,0:00,270,53,217,139,83,56,141,65,76,377,225,152,150,48,102,7,2,5,410,204,206,,,,60,13,47
11/02/2014,0:00,305,28,277,137,80,57,171,87,84,405,228,177,151,57,94,0,0,0,388,197,191,,,,92,33,59
12/02/2014,0:00,329,47,282,137,82,55,197,96,101,403,228,175,156,50,106,2,0,2,355,200,155,,,,96,32,64
13/02/2014,0:00,355,101,254,130,73,57,199,102,97,416,244,172,168,51,117,2,1,1,419,221,198,,,,101,39,62
14/02/2014,0:00,161,71,90,3,3,0,64,18,46,152,92,60,61,23,38,0,0,0,82,30,52,,,,27,5,22
15/02/2014,0:00,114,60,54,4,2,2,53,9,44,127,81,46,27,12,15,2,0,2,198,105,93,,,,34,4,30
16/02/2014,0:00,109,63,46,43,24,19,84,42,42,125,70,55,47,15,32,0,0,0,820,665,155,,,,35,5,30
17/02/2014,0:00,269,28,241,112,61,51,192,104,88,323,180,143,129,52,77,2,1,1,365,193,172,,,,70,18,52
18/02/2014,0:00,284,19,265,104,59,45,133,58,75,333,194,139,118,52,66,8,4,4,337,167,170,,,,44,6,38
19/02/2014,0:00,361,86,275,153,91,62,209,103,106,405,236,169,128,42,86,4,1,3,430,218,212,,,,137,71,66
20/02/2014,0:00,431,204,227,186,107,79,257,140,117,498,288,210,183,58,125,6,3,3,499,240,259,,,,182,89,93
21/02/2014,0:00,251,127,124,104,64,40,163,92,71,268,141,127,95,30,65,6,1,5,347,185,162,,,,124,89,35
22/02/2014,0:00,260,146,114,87,56,31,144,76,68,276,148,128,78,36,42,20,9,11,370,207,163,,,,130,86,44
23/02/2014,0:00,184,108,76,84,52,32,114,62,52,228,133,95,77,23,54,17,7,10,312,147,165,,,,138,80,58
24/02/2014,0:00,289,154,135,177,97,80,204,117,87,523,292,231,164,48,116,1,0,1,475,240,235,,,,206,133,73
25/02/2014,0:00,330,167,163,198,107,91,226,130,96,519,299,220,188,53,135,9,5,4,433,218,215,,,,188,127,61
26/02/2014,0:00,254,139,115,88,53,35,169,86,83,381,222,159,137,45,92,1,1,0,386,197,189,,,,65,28,37
27/02/2014,0:00,300,178,122,133,77,56,206,127,79,398,221,177,155,47,108,0,0,0,360,194,166,,,,127,75,52
28/02/2014,0:00,263,135,128,111,68,43,162,105,57,304,163,141,154,50,104,3,1,2,370,191,179,,,,137,76,61
01/03/2014,0:00,141,70,71,39,24,15,94,48,46,155,81,74,60,19,41,10,4,6,238,130,108,,,,79,45,34
02/03/2014,0:00,114,74,40,23,13,10,50,33,17,125,60,65,54,9,45,7,4,3,172,84,88,,,,50,26,24
03/03/2014,0:00,264,194,70,98,51,47,167,96,71,381,209,172,141,40,101,1,1,0,357,182,175,,,,161,94,67
04/03/2014,0:00,280,149,131,87,47,40,169,88,81,388,225,163,123,34,89,0,0,0,347,182,165,,,,98,49,49
05/03/2014,0:00,316,142,174,84,47,37,170,96,74,328,181,147,120,34,86,0,0,0,350,199,151,,,,87,52,35
06/03/2014,0:00,345,173,172,102,58,44,197,103,94,387,221,166,154,48,106,0,0,0,400,203,197,,,,174,106,68
07/03/2014,0:00,382,190,192,139,77,62,245,149,96,492,268,224,182,58,124,21,8,13,463,249,214,,,,213,119,94
08/03/2014,0:00,234,129,105,95,54,41,167,95,72,282,163,119,116,31,85,21,9,12,390,185,205,,,,180,107,73
09/03/2014,0:00,181,105,76,91,51,40,106,61,45,243,134,109,84,20,64,14,7,7,365,186,179,,,,146,91,55
10/03/2014,0:00,327,166,161,182,110,72,201,106,95,398,246,152,174,49,125,3,1,2,404,225,179,,,,114,80,34
11/03/2014,0:00,438,238,200,174,104,70,265,160,105,534,315,219,234,71,163,4,3,1,481,259,222,,,,172,105,67
12/03/2014,0:00,289,136,153,91,44,47,157,108,49,366,184,182,145,53,92,1,1,0,318,171,147,,,,123,50,73
13/03/2014,0:00,205,63,142,0,0,0,98,46,52,277,91,186,68,20,48,0,0,0,201,97,104,,,,3,2,1
14/03/2014,0:00,297,110,187,7,6,1,131,63,68,361,200,161,107,39,68,0,0,0,290,159,131,,,,97,57,40
15/03/2014,0:00,177,103,74,48,27,21,110,64,46,205,116,89,78,21,57,0,0,0,280,133,147,,,,142,91,51
16/03/2014,0:00,111,63,48,38,20,18,75,41,34,166,85,81,53,7,46,0,0,0,208,110,98,,,,90,66,24
17/03/2014,0:00,285,161,124,190,110,80,234,134,100,477,263,214,205,60,145,0,0,0,398,199,199,,,,164,106,58
18/03/2014,0:00,456,240,216,225,120,105,289,158,131,611,322,289,270,79,191,0,0,0,590,288,302,,,,277,168,109
19/03/2014,0:00,436,231,205,240,133,107,287,165,122,615,342,273,280,74,206,0,0,0,546,287,259,,,,248,152,96
20/03/2014,0:00,319,181,138,143,97,46,189,101,88,414,225,189,174,42,132,0,0,0,367,185,182,,,,148,109,39
21/03/2014,0:00,323,185,138,183,112,71,281,163,118,562,325,237,242,67,175,1,0,1,520,267,253,,,,273,174,99
22/03/2014,0:00,88,41,47,13,7,6,63,32,31,108,64,44,31,11,20,0,0,0,148,64,84,,,,45,18,27
23/03/2014,0:00,93,42,51,17,5,12,65,34,31,127,60,67,54,15,39,3,1,2,176,87,89,,,,66,36,30
24/03/2014,0:00,281,117,164,142,85,57,208,111,97,475,280,195,197,57,140,2,0,2,439,219,220,,,,185,108,77
25/03/2014,0:00,399,155,244,211,125,86,298,157,141,660,370,290,268,76,192,2,0,2,541,255,286,,,,291,172,119
26/03/2014,0:00,392,185,207,237,137,100,277,160,117,676,382,294,281,80,201,3,2,1,575,286,289,,,,297,174,123
27/03/2014,0:00,442,206,236,243,143,100,291,163,128,648,357,291,297,87,210,3,2,1,541,274,267,,,,269,170,99
28/03/2014,0:00,208,117,91,60,41,19,134,72,62,323,203,120,145,36,109,0,0,0,303,167,136,,,,80,56,24
29/03/2014,0:00,193,104,89,105,65,40,158,78,80,312,179,133,112,31,81,7,4,3,396,209,187,,,,210,127,83
30/03/2014,0:00,70,40,30,6,3,3,40,17,23,78,38,40,27,6,21,0,0,0,79,38,41,,,,38,16,22
31/03/2014,0:00,378,190,188,140,94,46,238,105,133,558,303,255,214,59,155,5,3,2,540,286,254,,,,226,122,104
01/04/2014,0:00,783,424,359,364,244,120,469,246,223,1023,499,524,437,117,320,17,7,10,904,467,437,,,,418,251,167
02/04/2014,0:00,811,447,364,221,48,173,575,307,268,1208,635,573,534,155,379,18,7,11,989,501,488,,,,468,284,184
03/04/2014,0:00,976,533,443,286,49,237,648,367,281,1484,803,681,690,189,501,40,19,21,1217,639,578,,,,507,315,192
04/04/2014,0:00,765,426,339,244,36,208,537,318,219,1253,674,579,643,186,457,40,26,14,1071,553,518,,,,527,314,213
05/04/2014,0:00,288,170,118,89,21,68,201,106,95,488,273,215,240,67,173,31,24,7,582,277,305,,,,285,194,91
06/04/2014,0:00,604,330,274,226,61,165,395,205,190,891,480,411,496,157,339,267,146,121,1193,604,589,,,,456,308,148
07/04/2014,0:00,1336,722,614,398,44,354,868,474,394,1848,1010,838,1083,324,759,283,145,138,1783,956,827,,,,728,445,283
08/04/2014,0:00,590,332,258,179,26,153,368,223,145,862,459,403,532,154,378,50,25,25,730,364,366,,,,379,238,141
09/04/2014,0:00,1547,810,737,465,49,416,1016,613,403,1996,1077,919,1139,376,763,181,95,86,1726,923,803,,,,738,499,239
10/04/2014,0:00,1828,916,912,528,53,475,1138,695,443,2377,1281,1096,1413,435,978,368,193,175,2090,1125,965,,,,979,642,337
11/04/2014,0:00,1911,986,925,521,54,467,1240,740,500,2452,1343,1109,1418,479,939,434,216,218,2411,1267,1144,,,,1056,663,393
12/04/2014,0:00,1746,886,860,409,85,324,884,488,396,1706,961,745,972,313,659,1158,589,569,2614,1308,1306,,,,1034,657,377
13/04/2014,0:00,510,294,216,128,18,110,338,184,154,639,358,281,396,135,261,137,70,67,973,443,530,,,,586,357,229
14/04/2014,0:00,1518,769,749,501,57,444,1039,609,430,2063,1098,965,1172,403,769,473,233,240,1873,1010,863,,,,968,618,350
15/04/2014,0:00,977,461,516,254,33,221,607,353,254,1055,570,485,674,240,434,106,56,50,1004,533,471,,,,535,375,160
16/04/2014,0:00,1100,589,511,304,71,233,703,369,334,1217,688,529,737,227,510,73,38,35,1111,582,529,,,,577,407,170
17/04/2014,0:00,2053,992,1061,534,53,481,1415,797,618,2403,1318,1085,1410,530,880,414,210,204,2138,1141,997,,,,1180,772,408
18/04/2014,0:00,1396,717,679,289,34,255,882,484,398,1681,930,751,886,293,593,627,320,307,1884,909,975,,,,922,584,338
19/04/2014,0:00,1392,669,723,252,35,217,895,485,410,1717,928,789,829,316,513,804,415,389,2098,1059,1039,,,,965,654,311
20/04/2014,0:00,1540,745,795,364,60,304,773,406,367,1636,869,767,1031,378,653,1255,689,566,2390,1181,1209,,,,958,618,340
21/04/2014,0:00,1797,904,893,855,484,371,1062,596,466,2219,1239,980,1181,413,768,1226,620,606,2096,1141,955,,,,1010,677,333
22/04/2014,0:00,1569,743,826,823,452,371,910,527,383,1790,966,824,1067,400,667,199,107,92,1523,822,701,,,,867,503,364
23/04/2014,0:00,2357,1176,1181,1234,682,552,1567,893,674,2851,1512,1339,1604,583,1021,472,240,232,2562,1379,1183,,,,1306,861,445
24/04/2014,0:00,2990,1400,1590,1674,943,731,1943,1103,840,3605,1902,1703,2052,772,1280,1002,497,505,3365,1738,1627,,,,1668,1076,592
25/04/2014,0:00,3230,1541,1689,1601,892,709,2168,1243,925,3866,2039,1827,2115,761,1354,1142,561,581,3482,1786,1696,,,,1703,1085,618
26/04/2014,0:00,502,258,244,279,155,124,386,190,196,706,377,329,403,118,285,103,52,51,926,405,521,,,,554,404,150
27/04/2014,0:00,1149,545,604,566,353,213,781,410,371,1299,696,603,711,257,454,555,262,293,1723,821,902,,,,799,489,310
28/04/2014,0:00,3211,1532,1679,1689,945,744,2090,1212,878,3621,1932,1689,2158,820,1338,996,501,495,3289,1643,1646,,,,1691,1039,652
29/04/2014,0:00,3436,1659,1777,1815,1006,809,2305,1300,1005,4234,2249,1985,2441,876,1565,1263,614,649,3767,1996,1771,,,,1779,1187,592
30/04/2014,0:00,1595,682,913,840,442,398,1065,685,380,2010,1080,930,1161,478,683,210,113,97,1796,1002,794,,,,961,599,362
01/05/2014,0:00,1889,992,897,898,525,373,1266,698,568,2259,1207,1052,1315,437,878,395,197,198,2128,1054,1074,,,,1011,679,332
02/05/2014,0:00,2870,1424,1446,1518,877,641,1921,1106,815,3593,1847,1746,1828,631,1197,721,361,360,3259,1637,1622,,,,1564,1070,494
03/05/2014,0:00,1651,789,862,930,541,389,1044,588,456,2051,1141,910,974,353,621,783,415,368,2599,1297,1302,,,,1253,845,408
04/05/2014,0:00,574,289,285,266,149,117,358,189,169,822,446,376,375,121,254,111,54,57,1020,445,575,,,,517,377,140
05/05/2014,0:00,2990,1450,1540,1736,959,777,2006,1173,833,3629,1906,1723,2205,776,1429,862,416,446,3466,1761,1705,,,,1756,1103,653
06/05/2014,0:00,4541,2180,2361,2230,1245,985,2822,1624,1198,5069,2642,2427,2719,955,1764,1501,748,753,4431,2309,2122,,,,2160,1401,759
07/05/2014,0:00,4997,2297,2700,2479,1375,1104,3224,1815,1409,5529,2872,2657,3161,1142,2019,1965,984,981,5247,2763,2484,,,,2366,1514,852
08/05/2014,0:00,5105,2473,2632,2387,1302,1085,3128,1764,1364,5815,3048,2767,3245,1162,2083,1826,913,913,5283,2803,2480,,,,2568,1632,936
09/05/2014,0:00,3327,1563,1764,1513,860,653,2171,1242,929,3977,2035,1942,2229,841,1388,869,415,454,3686,1846,1840,,,,1861,1188,673
10/05/2014,0:00,2888,1321,1567,1201,709,492,1750,976,774,3354,1892,1462,1592,618,974,1586,824,762,4276,2131,2145,,,,1897,1337,560
11/05/2014,0:00,3344,1639,1705,1414,820,594,1687,907,780,3142,1699,1443,1821,663,1158,2773,1437,1336,4897,2417,2480,,,,1927,1344,583
12/05/2014,0:00,5151,2332,2819,2530,1402,1128,3426,1982,1444,6068,3170,2898,3418,1264,2154,2121,1073,1048,5479,2885,2594,,,,2736,1727,1009
13/05/2014,0:00,4603,2170,2433,2192,1197,995,3028,1717,1311,5324,2803,2521,3027,1077,1950,1680,841,839,4576,2408,2168,,,,2397,1540,857
14/05/2014,0:00,4474,1990,2484,2130,1181,949,3092,1756,1336,5672,2998,2674,3038,1132,1906,1243,634,609,4755,2599,2156,,,,2501,1600,901
15/05/2014,0:00,5503,2565,2938,2621,1424,1197,3817,2136,1681,6491,3381,3110,3492,1278,2214,1854,926,928,5222,2945,2277,,,,2800,1852,948
16/05/2014,0:00,2342,1053,1289,1035,554,481,1495,928,567,2910,1581,1329,1749,727,1022,511,272,239,2624,1326,1298,,,,1425,864,561
17/05/2014,0:00,2185,1068,1117,887,516,371,1521,832,689,2559,1372,1187,1116,433,683,805,418,387,3214,1642,1572,,,,1473,955,518
18/05/2014,0:00,3532,1704,1828,1253,749,504,1762,984,778,3257,1760,1497,1780,687,1093,2894,1496,1398,4767,2380,2387,,,,1882,1280,602
19/05/2014,0:00,3635,1728,1907,1523,852,671,1845,999,846,3344,1826,1518,1701,645,1056,3352,1747,1605,4958,2534,2424,,,,2197,1460,737
20/05/2014,0:00,6064,2815,3249,2807,1547,1260,4034,2298,1736,6725,3538,3187,3793,1372,2421,2553,1299,1254,5754,3174,2580,,,,3065,1901,1164
21/05/2014,0:00,6249,2939,3310,2917,1581,1336,4109,2302,1807,6993,3623,3370,3948,1480,2468,2459,1221,1238,6729,3554,3175,,,,3235,2092,1143
22/05/2014,0:00,3846,1767,2079,1736,915,821,2545,1512,1033,4490,2365,2125,2509,945,1564,957,510,447,3982,2085,1897,,,,2247,1378,869
23/05/2014,0:00,3823,1837,1986,1668,901,767,2698,1501,1197,4838,2522,2316,2408,849,1559,1174,571,603,4411,2244,2167,,,,3017,1686,1331
24/05/2014,0:00,3635,1693,1942,1406,782,624,2244,1204,1040,3813,2078,1735,1805,709,1096,2350,1218,1132,5132,2576,2556,,,,3146,1742,1404
25/05/2014,0:00,4487,2106,2381,1606,901,705,2412,1238,1174,4157,2274,1883,2286,909,1377,3889,1962,1927,6282,3085,3197,,,,3157,1781,1376
26/05/2014,0:00,3564,1647,1917,1564,819,745,2419,1397,1022,4383,2350,2033,2429,885,1544,801,376,425,3641,1961,1680,,,,2589,1460,1129
27/05/2014,0:00,1907,976,931,860,483,377,1329,729,600,2354,1205,1149,1429,491,938,272,134,138,1957,1008,949,,,,1684,938,746
28/05/2014,0:00,3504,1741,1763,1556,833,723,2402,1322,1080,4092,2124,1968,2302,829,1473,1083,542,541,3525,1863,1662,,,,2585,1465,1120
29/05/2014,0:00,6047,2756,3291,2654,1445,1209,4168,2376,1792,6617,3512,3105,3771,1416,2355,2465,1294,1171,5881,3224,2657,,,,3930,2130,1800
30/05/2014,0:00,4732,2257,2475,2131,1150,981,3473,1926,1547,5447,2866,2581,3315,1408,1907,1272,636,636,7552,4151,3401,,,,4006,2383,1623
31/05/2014,0:00,4133,2008,2125,1609,901,708,2880,1587,1293,4366,2440,1926,2150,813,1337,2244,1100,1144,6185,3066,3119,,,,3886,2196,1690
01/06/2014,0:00,7900,3977,3923,2281,1256,1025,2752,1220,1532,4733,2589,2144,3431,1916,1515,2739,1383,1356,9772,5109,4663,,,,4344,2696,1648
02/06/2014,0:00,6183,2761,3422,2850,1510,1340,3962,2416,1546,6958,3641,3317,3860,1366,2494,1458,720,738,6492,3416,3076,,,,4070,2212,1858
03/06/2014,0:00,3494,1490,2004,1505,773,732,2311,1503,808,4236,2264,1972,2405,958,1447,419,218,201,3575,1950,1625,,,,2622,1415,1207
04/06/2014,0:00,5589,2490,3099,2642,1415,1227,3700,2293,1407,6917,3678,3239,3786,1336,2450,970,483,487,6119,3275,2844,,,,4014,2243,1771
05/06/2014,0:00,4552,2184,2368,2151,1158,993,2937,1803,1134,5460,2990,2470,3110,1101,2009,682,341,341,4872,2483,2389,,,,3297,1733,1564
06/06/2014,0:00,4941,2208,2733,2260,1227,1033,3316,2050,1266,5825,3163,2662,3252,1113,2139,899,455,444,6338,3257,3081,,,,3756,2103,1653
07/06/2014,0:00,4721,2154,2567,1754,998,756,2715,1635,1080,4793,2772,2021,2378,916,1462,1585,816,769,6490,3248,3242,,,,3785,2133,1652
08/06/2014,0:00,4413,2117,2296,1755,947,808,2044,1179,865,4376,2469,1907,2425,898,1527,1872,973,899,6447,3054,3393,,,,3393,1958,1435
09/06/2014,0:00,5851,2647,3204,2738,1477,1261,3635,2231,1404,6727,3544,3183,3862,1417,2445,1404,665,739,6578,3463,3115,,,,4200,2372,1828
10/06/2014,0:00,5289,2402,2887,2462,1296,1166,3231,1905,1326,6126,3202,2924,3369,1194,2175,1556,752,804,5944,3053,2891,,,,3824,2138,1686
11/06/2014,0:00,5245,2319,2926,2509,1320,1189,3291,2023,1268,6303,3274,3029,3583,1379,2204,1911,969,942,5473,2896,2577,,,,3559,1930,1629
12/06/2014,0:00,1378,674,704,704,362,342,938,533,405,1868,1039,829,1119,379,740,123,60,63,1624,823,801,,,,1408,820,588
13/06/2014,0:00,1563,801,762,646,372,274,1065,636,429,1843,993,850,1120,374,746,212,104,108,1840,952,888,,,,1503,768,735
14/06/2014,0:00,2963,1347,1616,1049,613,436,1896,1151,745,3176,1715,1461,1475,516,959,1334,657,677,4045,2011,2034,,,,2384,1250,1134
15/06/2014,0:00,4589,2139,2450,1660,942,718,2333,1361,972,4147,2245,1902,2132,778,1354,3827,1949,1878,6098,2999,3099,,,,3193,1851,1342
16/06/2014,0:00,6133,2784,3349,2764,1436,1328,3891,2363,1528,6959,3625,3334,3924,1439,2485,2433,1253,1180,6568,3309,3259,,,,4021,2197,1824
17/06/2014,0:00,6361,2759,3602,2641,1399,1242,3986,2396,1590,7044,3731,3313,3987,1470,2517,2491,1270,1221,6236,3333,2903,,,,4157,2322,1835
18/06/2014,0:00,5541,2462,3079,2403,1266,1137,3732,2272,1460,6288,3332,2956,3373,1222,2151,1996,1021,975,5700,3047,2653,,,,3905,2108,1797
19/06/2014,0:00,7222,3253,3969,2809,1508,1301,4739,2755,1984,7642,3937,3705,4174,1555,2619,2621,1331,1290,7357,3878,3479,,,,4524,2479,2045
20/06/2014,0:00,5801,2595,3206,2316,1257,1059,4014,2391,1623,6483,3412,3071,3640,1347,2293,2113,1024,1089,6385,3296,3089,,,,4221,2290,1931
21/06/2014,0:00,3932,1885,2047,1268,674,594,2388,1384,1004,4274,2369,1905,1945,725,1220,2574,1327,1247,4937,2440,2497,,,,2936,1677,1259
22/06/2014,0:00,4462,2124,2338,1497,849,648,2188,1232,956,4290,2337,1953,2334,912,1422,4141,2147,1994,5938,2893,3045,,,,3056,1767,1289
23/06/2014,0:00,4527,2025,2502,2093,1114,979,2620,1601,1019,5829,3070,2759,2956,1034,1922,2458,1272,1186,5987,3003,2984,,,,4142,2360,1782
24/06/2014,0:00,858,433,425,459,225,234,536,317,219,1300,725,575,614,211,403,428,219,209,1841,905,936,,,,1310,689,621
25/06/2014,0:00,3976,1839,2137,1847,965,882,2506,1525,981,5169,2732,2437,2727,963,1764,1152,554,598,4351,2388,1963,,,,3193,1780,1413
26/06/2014,0:00,7117,3123,3994,2705,1458,1247,5209,3156,2053,7384,3830,3554,4088,1473,2615,2358,1165,1193,6580,3577,3003,,,,4055,2083,1972
27/06/2014,0:00,6293,2573,3720,2209,1153,1056,4036,2502,1534,6817,3570,3247,3549,1266,2283,2652,1328,1324,6765,3479,3286,,,,4157,2289,1868
28/06/2014,0:00,4682,1989,2693,1392,795,597,2984,1698,1286,4510,2422,2088,2065,779,1286,3523,1888,1635,5706,2822,2884,,,,3293,1858,1435
29/06/2014,0:00,4342,2040,2302,1285,731,554,2872,1625,1247,4043,2132,1911,2070,756,1314,3034,1620,1414,5168,2508,2660,,,,2965,1683,1282
30/06/2014,0:00,3983,1754,2229,1624,861,763,2975,1786,1189,5129,2752,2377,2483,896,1587,1631,878,753,4700,2450,2250,,,,3302,1879,1423
01/07/2014,0:00,3938,1737,2201,1316,751,565,2204,1266,938,3744,1994,1750,1730,655,1075,2539,1273,1266,5064,2449,2615,,,,3168,1805,1363
02/07/2014,0:00,5807,2584,3223,2199,1121,1078,3825,2310,1515,6769,3566,3203,3484,1288,2196,1910,982,928,626,241,385,,,,4312,2397,1915
03/07/2014,0:00,5297,2448,2849,2087,1082,1005,3450,2039,1411,6148,3207,2941,3206,1146,2060,1919,989,930,861,502,359,,,,3664,1979,1685
04/07/2014,0:00,4779,2152,2627,1673,927,746,3358,2013,1345,5875,3055,2820,2821,1035,1786,1580,765,815,279,168,111,,,,3384,1899,1485
05/07/2014,0:00,4994,2293,2701,1369,762,607,3262,1886,1376,4937,2621,2316,2012,741,1271,3722,1940,1782,222,131,91,,,,3170,1848,1322
06/07/2014,0:00,4530,2199,2331,1457,826,631,2742,1529,1213,4220,2325,1895,2129,769,1360,3260,1721,1539,180,98,82,,,,3027,1726,1301
07/07/2014,0:00,2908,1308,1600,1319,687,632,1884,1167,717,3807,2054,1753,2173,767,1406,665,345,320,72,37,35,,,,2357,1269,1088
08/07/2014,0:00,5119,2310,2809,2148,1097,1051,3098,1947,1151,6156,3249,2907,3231,1177,2054,2373,1223,1150,128,54,74,,,,3770,2183,1587
09/07/2014,0:00,5372,2412,2960,2187,1150,1037,3414,2050,1364,6064,3169,2895,3138,1133,2005,1685,882,803,126,58,68,,,,3841,2113,1728
10/07/2014,0:00,6349,2938,3411,2542,1332,1210,3778,2305,1473,7073,3681,3392,3665,1291,2374,2630,1378,1252,148,67,81,,,,4126,2268,1858
11/07/2014,0:00,6110,2624,3486,2092,1109,983,3723,2323,1400,6554,3463,3091,3308,1184,2124,2799,1450,1349,157,82,75,,,,4483,2449,2034
12/07/2014,0:00,4729,2029,2700,1268,723,545,2642,1582,1060,4413,2288,2125,1834,661,1173,4326,2288,2038,155,90,65,,,,3282,1904,1378
13/07/2014,0:00,1378,709,669,512,280,232,911,534,377,1846,1031,815,733,228,505,540,314,226,52,31,21,,,,1417,810,607
14/07/2014,0:00,5405,2390,3015,2355,1253,1102,3385,2163,1222,5900,3143,2757,3527,1284,2243,2844,1481,1363,114,49,65,,,,3975,2159,1816
15/07/2014,0:00,4046,1944,2102,1633,872,761,2612,1623,989,4831,2514,2317,2665,952,1713,1011,505,506,89,48,41,,,,2948,1633,1315
16/07/2014,0:00,6388,2884,3504,2611,1418,1193,3974,2495,1479,7178,3713,3465,3638,1382,2256,3308,1713,1595,138,83,55,,,,4372,2448,1924
